,A,B,Ratio
34702,MHA Health Administration,Administration,100
34703,MHA Health Administration,Administration,100
34704,MHA Health Administration,Administration,100
34705,MHA Health Administration,Administration,100
34706,MHA Health Administration,Administration,100
34707,MHA Health Administration,Administration,100
34708,MHA Health Administration,Administration,100
34709,MHA Health Administration,Administration,100
34710,MHA Health Administration,Administration,100
34711,MHA Health Administration,Administration,100
34712,MHA Health Administration,Administration,100
34713,MHA Health Administration,Administration,100
34714,MHA Health Administration,Administration,100
34715,MHA Health Administration,Administration,100
34716,MHA Health Administration,Administration,100
34717,MHA Health Administration,Administration,100
34718,MHA Health Administration,Administration,100
34719,MHA Health Administration,Administration,100
34720,MHA Health Administration,Administration,100
34721,MHA Health Administration,Administration,100
34722,MHA Health Administration,Administration,100
34723,MHA Health Administration,Administration,100
34724,MHA Health Administration,Administration,100
34725,MHA Health Administration,Administration,100
34726,MHA Health Administration,Administration,100
34727,MHA Health Administration,Administration,100
34728,MHA Health Administration,Administration,100
34729,MHA Health Administration,Administration,100
34730,MHA Health Administration,Administration,100
34731,MHA Health Administration,Administration,100
34732,MHA Health Administration,Administration,100
34733,MHA Health Administration,Administration,100
34734,MHA Health Administration,Administration,100
34735,MHA Health Administration,Administration,100
34736,MHA Health Administration,Administration,100
34737,MHA Health Administration,Administration,100
34738,MHA Health Administration,Administration,100
34739,MHA Health Administration,Administration,100
34740,MHA Health Administration,Administration,100
34741,MHA Health Administration,Administration,100
34742,MHA Health Administration,Administration,100
34743,MHA Health Administration,Administration,100
34744,MHA Health Administration,Administration,100
34745,MHA Health Administration,Administration,100
34746,MHA Health Administration,Administration,100
34747,MHA Health Administration,Administration,100
34748,MHA Health Administration,Administration,100
34749,MHA Health Administration,Administration,100
34750,MHA Health Administration,Administration,100
34751,MHA Health Administration,Administration,100
34752,MHA Health Administration,Administration,100
34753,MHA Health Administration,Administration,100
34754,MHA Health Administration,Administration,100
34755,MHA Health Administration,Administration,100
34756,MHA Health Administration,Administration,100
34757,MHA Health Administration,Administration,100
34758,MHA Health Administration,Administration,100
34759,MHA Health Administration,Administration,100
34760,MHA Health Administration,Administration,100
34761,MHA Health Administration,Administration,100
34762,MHA Health Administration,Administration,100
34763,MHA Health Administration,Administration,100
34764,MHA Health Administration,Administration,100
34765,MHA Health Administration,Administration,100
34766,MHA Health Administration,Administration,100
34767,MHA Health Administration,Administration,100
34768,MHA Health Administration,Administration,100
34769,MHA Health Administration,Administration,100
34770,MHA Health Administration,Administration,100
34771,MHA Health Administration,Administration,100
34772,MHA Health Administration,Administration,100
34773,MHA Health Administration,Administration,100
34774,MHA Health Administration,Administration,100
34775,MHA Health Administration,Administration,100
34776,MHA Health Administration,Administration,100
34777,MHA Health Administration,Administration,100
34778,MHA Health Administration,Administration,100
34779,MHA Health Administration,Administration,100
34780,MHA Health Administration,Administration,100
34781,MHA Health Administration,Administration,100
34782,MHA Health Administration,Administration,100
34783,MHA Health Administration,Administration,100
34784,MHA Health Administration,Administration,100
34785,MHA Health Administration,Administration,100
34786,MHA Health Administration,Administration,100
34787,MHA Health Administration,Administration,100
34788,MHA Health Administration,Administration,100
34789,MHA Health Administration,Administration,100
34790,MHA Health Administration,Administration,100
34791,MHA Health Administration,Administration,100
34792,MHA Health Administration,Administration,100
34793,MHA Health Administration,Administration,100
34794,Molecular Microbiology,Microbiology,100
34795,Molecular Microbiology,Microbiology,100
34796,Molecular Microbiology,Microbiology,100
34797,Molecular Microbiology,Microbiology,100
34798,Molecular Microbiology,Microbiology,100
34799,Molecular Microbiology,Microbiology,100
34800,Molecular Microbiology,Microbiology,100
34801,Molecular Microbiology,Microbiology,100
34802,Molecular Microbiology,Microbiology,100
34803,Molecular Microbiology,Microbiology,100
34804,Molecular Microbiology,Microbiology,100
34805,MPA Health Administration,Administration,100
34806,MPA Health Administration,Administration,100
34807,MPA Health Administration,Administration,100
34808,MPA Health Administration,Administration,100
34809,MPA Health Administration,Administration,100
34810,MPA Health Administration,Administration,100
34811,MPA Health Administration,Administration,100
34812,MPA Health Administration,Administration,100
34813,MPA Health Administration,Administration,100
34814,MPA Health Administration,Administration,100
34815,MPA Health Administration,Administration,100
34816,MPA Health Administration,Administration,100
34817,MPA Health Administration,Administration,100
34818,MPA Health Administration,Administration,100
34819,MPA Health Administration,Administration,100
34820,MPA Health Administration,Administration,100
34821,MPA Health Administration,Administration,100
34822,MPA Health Administration,Administration,100
34823,MPA Health Administration,Administration,100
34824,MPA Health Administration,Administration,100
34825,MPA Health Administration,Administration,100
34826,MPA Health Administration,Administration,100
34827,MPA Health Administration,Administration,100
34828,MPA Health Administration,Administration,100
34829,MPA Health Administration,Administration,100
34830,MPA Health Administration,Administration,100
34831,MPA Health Administration,Administration,100
34832,MPA Health Administration,Administration,100
34833,MPA Health Administration,Administration,100
34834,MPA Health Administration,Administration,100
34835,MPA Health Administration,Administration,100
34836,MPA Health Administration,Administration,100
34837,MPA Health Administration,Administration,100
34838,MPA Health Administration,Administration,100
34839,MPA Health Administration,Administration,100
34840,MPA Health Administration,Administration,100
34841,MPA Health Administration,Administration,100
34842,MPA Health Administration,Administration,100
34843,MPA Health Administration,Administration,100
34844,MPA Health Administration,Administration,100
34845,MPA Health Administration,Administration,100
34846,MPA Health Administration,Administration,100
34847,MPA Health Administration,Administration,100
34848,MPA Health Administration,Administration,100
34849,MPA Health Administration,Administration,100
34850,MPA Health Administration,Administration,100
34851,MPA Health Administration,Administration,100
34852,MPA Health Administration,Administration,100
34853,MPA Health Administration,Administration,100
34854,MPA Health Administration,Administration,100
34855,MPA Health Administration,Administration,100
34856,MPA Health Administration,Administration,100
34857,MPA Health Administration,Administration,100
34858,MPA Health Administration,Administration,100
34859,MPA Health Administration,Administration,100
34860,MPA Health Administration,Administration,100
34861,MPA Health Administration,Administration,100
34862,MPA Health Administration,Administration,100
34863,MPA Health Administration,Administration,100
34864,MPA Health Administration,Administration,100
34865,MPA Health Administration,Administration,100
34866,MPA Health Administration,Administration,100
34867,MPA Health Administration,Administration,100
34868,MPA Health Administration,Administration,100
34869,MPA Health Administration,Administration,100
34870,MPA Health Administration,Administration,100
34871,MPA Health Administration,Administration,100
34872,MPA Health Administration,Administration,100
34873,MPA Health Administration,Administration,100
34874,MPA Health Administration,Administration,100
34875,MPA Health Administration,Administration,100
34876,MPA Health Administration,Administration,100
34877,MPA Health Administration,Administration,100
34878,MPA Health Administration,Administration,100
34879,MPA Health Administration,Administration,100
34880,MPA Health Administration,Administration,100
34881,MPA Health Administration,Administration,100
34882,MPA Health Administration,Administration,100
34883,MPA Health Administration,Administration,100
34884,MPA Health Administration,Administration,100
34885,MPA Health Administration,Administration,100
34886,MPA Health Administration,Administration,100
34887,MPA Health Administration,Administration,100
34888,MPA Health Administration,Administration,100
34889,MPA Health Administration,Administration,100
34890,MPA Health Administration,Administration,100
34891,MPA Health Administration,Administration,100
34892,MPA Health Administration,Administration,100
34893,MPA Health Administration,Administration,100
34894,MPA Health Administration,Administration,100
34895,MPA Health Administration,Administration,100
34896,MPA Health Administration,Administration,100
34897,MPA Health Administration,Administration,100
34898,MPA Health Administration,Administration,100
34899,MPA Public Administration,Administration,100
34900,MPA Public Administration,Administration,100
34901,MPA Public Administration,Administration,100
34902,MPA Public Administration,Administration,100
34903,MPA Public Administration,Administration,100
34904,MPA Public Administration,Administration,100
34905,MPA Public Administration,Administration,100
34906,MPA Public Administration,Administration,100
34907,MPA Public Administration,Administration,100
34908,MPA Public Administration,Administration,100
34909,MPA Public Administration,Administration,100
34910,MPA Public Administration,Administration,100
34911,MPA Public Administration,Administration,100
34912,MPA Public Administration,Administration,100
34913,MPA Public Administration,Administration,100
34914,MPA Public Administration,Administration,100
34915,MPA Public Administration,Administration,100
34916,MPA Public Administration,Administration,100
34917,MPA Public Administration,Administration,100
34918,MPA Public Administration,Administration,100
34919,MPA Public Administration,Administration,100
34920,MPA Public Administration,Administration,100
34921,MPA Public Administration,Administration,100
34922,MPA Public Administration,Administration,100
34923,MPA Public Administration,Administration,100
34924,MPA Public Administration,Administration,100
34925,MPA Public Administration,Administration,100
34926,MPA Public Administration,Administration,100
34927,MPA Public Administration,Administration,100
34928,MPA Public Administration,Administration,100
34929,MPA Public Administration,Administration,100
34930,MPA Public Administration,Administration,100
34931,MPA Public Administration,Administration,100
34932,MPA Public Administration,Administration,100
34933,MPA Public Administration,Administration,100
34934,MPA Public Administration,Administration,100
34935,MPA Public Administration,Administration,100
34936,MPA Public Administration,Administration,100
34937,MPA Public Administration,Administration,100
34938,MPA Public Administration,Administration,100
34939,MPA Public Administration,Administration,100
34940,MPA Public Administration,Administration,100
34941,MPA Public Administration,Administration,100
34942,MPA Public Administration,Administration,100
34943,MPA Public Administration,Administration,100
34944,MPA Public Administration,Administration,100
34945,MPA Public Administration,Administration,100
34946,MPA Public Administration,Administration,100
34947,MPA Public Administration,Administration,100
34948,MPA Public Administration,Administration,100
34949,MPA Public Administration,Administration,100
34950,MPA Public Administration,Administration,100
34951,MPA Public Administration,Administration,100
34952,MPA Public Administration,Administration,100
34953,MPA Public Administration,Administration,100
34954,MPA Public Administration,Administration,100
34955,MPA Public Administration,Administration,100
34956,MPA Public Administration,Administration,100
34957,MPA Public Administration,Administration,100
34958,MPA Public Administration,Administration,100
34959,MPA Public Administration,Administration,100
34960,MPA Public Administration,Administration,100
34961,MPA Public Administration,Administration,100
34962,MPA Public Administration,Administration,100
34963,MPA Public Administration,Administration,100
34964,MPA Public Administration,Administration,100
34965,MPA Public Administration,Administration,100
34966,MPA Public Administration,Administration,100
34967,MPA Public Administration,Administration,100
34968,MPA Public Administration,Administration,100
34969,MPA Public Administration,Administration,100
34970,MPA Public Administration,Administration,100
34971,MPA Public Administration,Administration,100
34972,MPA Public Administration,Administration,100
34973,MPA Public Administration,Administration,100
34974,MPA Public Administration,Administration,100
34975,MPA Public Administration,Administration,100
34976,MPA Public Administration,Administration,100
34977,MPA Public Administration,Administration,100
34978,MPA Public Administration,Administration,100
34979,MPA Public Administration,Administration,100
34980,MPA Public Administration,Administration,100
34981,MPA Public Administration,Administration,100
34982,MPA Public Administration,Administration,100
34983,MPA Public Administration,Administration,100
34984,MPA Public Administration,Administration,100
34985,MPA Public Administration,Administration,100
34986,MPA Public Administration,Administration,100
34987,MPA Public Administration,Administration,100
34988,MPA Public Administration,Administration,100
34989,MPA Public Administration,Administration,100
34990,MPA Public Administration,Administration,100
34991,MPA Public Administration,Administration,100
34992,MPA Public Administration,Administration,100
34993,MRes Neuroscience,Neuroscience,100
34994,MRes Neuroscience,Neuroscience,100
34995,MRes Neuroscience,Neuroscience,100
34996,MRes Neuroscience,Neuroscience,100
34997,MRes Neuroscience,Neuroscience,100
34998,MRes Neuroscience,Neuroscience,100
34999,MRes Neuroscience,Neuroscience,100
35000,MRes Neuroscience,Neuroscience,100
35001,MRes Neuroscience,Neuroscience,100
35002,MRes Neuroscience,Neuroscience,100
35003,MRes Neuroscience,Neuroscience,100
35004,MRes Neuroscience,Neuroscience,100
35005,MRes Neuroscience,Neuroscience,100
35006,MRes Neuroscience,Neuroscience,100
35007,MRes Neuroscience,Neuroscience,100
35008,MRes Neuroscience,Neuroscience,100
35009,MRes Neuroscience,Neuroscience,100
35010,MRes Neuroscience,Neuroscience,100
35011,MRes Neuroscience,Neuroscience,100
35012,MS Nutrition,Nutrition,100
35013,MS Nutrition,Nutrition,100
35014,MS Nutrition,Nutrition,100
35015,MS Nutrition,Nutrition,100
35016,MS Nutrition,Nutrition,100
35017,MS Nutrition,Nutrition,100
35018,MS Nutrition,Nutrition,100
35019,MS Nutrition,Nutrition,100
35020,MS Nutrition,Nutrition,100
35021,MS Nutrition,Nutrition,100
35022,MS Nutrition,Nutrition,100
35023,MS Nutrition,Nutrition,100
35024,MS Nutrition,Nutrition,100
35025,MS Nutrition,Nutrition,100
35026,MS Nutrition,Nutrition,100
35027,MS Nutrition,Nutrition,100
35028,MS Nutrition,Nutrition,100
35029,MS Nutrition,Nutrition,100
35030,MS Nutrition,Nutrition,100
35031,MS Nutrition,Nutrition,100
35032,MS Nutrition,Nutrition,100
35033,MS Nutrition,Nutrition,100
35034,MS Nutrition,Nutrition,100
35035,MS Nutrition,Nutrition,100
35036,MS Nutrition,Nutrition,100
35037,MS Nutrition,Nutrition,100
35038,MS Nutrition,Nutrition,100
35039,MS Nutrition,Nutrition,100
35040,MS Nutrition,Nutrition,100
35041,MS Nutrition,Nutrition,100
35042,MS Nutrition,Nutrition,100
35043,MS Nutrition,Nutrition,100
35044,MS Nutrition,Nutrition,100
35045,MS Statistics,Statistics,100
35046,MS Statistics,Statistics,100
35047,MS Statistics,Statistics,100
35048,MS Statistics,Statistics,100
35049,MS Statistics,Statistics,100
35050,MS Statistics,Statistics,100
35051,MS Statistics,Statistics,100
35052,MS Statistics,Statistics,100
35053,MS Statistics,Statistics,100
35054,MS Statistics,Statistics,100
35055,MS Statistics,Statistics,100
35056,MS Statistics,Statistics,100
35057,MS Statistics,Statistics,100
35058,MS Statistics,Statistics,100
35059,MS Statistics,Statistics,100
35060,MS Statistics,Statistics,100
35061,MS Statistics,Statistics,100
35062,MS Statistics,Statistics,100
35063,MS Statistics,Statistics,100
35064,MS Statistics,Statistics,100
35065,MS Statistics,Statistics,100
35066,MS Statistics,Statistics,100
35067,MS Statistics,Statistics,100
35068,MS Statistics,Statistics,100
35069,MSA Accounting,Accounting,100
35070,MSA Accounting,Accounting,100
35071,MSA Accounting,Accounting,100
35072,MSA Accounting,Accounting,100
35073,MSA Accounting,Accounting,100
35074,MSA Accounting,Accounting,100
35075,MSA Accounting,Accounting,100
35076,MSA Accounting,Accounting,100
35077,MSA Accounting,Accounting,100
35078,MSA Accounting,Accounting,100
35079,MSA Accounting,Accounting,100
35080,MSA Accounting,Accounting,100
35081,MSA Accounting,Accounting,100
35082,MSA Accounting,Accounting,100
35083,MSA Accounting,Accounting,100
35084,MSA Accounting,Accounting,100
35085,MSA Accounting,Accounting,100
35086,MSA Accounting,Accounting,100
35087,MSA Accounting,Accounting,100
35088,MSA Accounting,Accounting,100
35089,MSA Accounting,Accounting,100
35090,MSA Accounting,Accounting,100
35091,MSA Accounting,Accounting,100
35092,MSA Accounting,Accounting,100
35093,MSA Accounting,Accounting,100
35094,MSA Accounting,Accounting,100
35095,MSA Accounting,Accounting,100
35096,MSA Accounting,Accounting,100
35097,MSA Accounting,Accounting,100
35098,MSA Accounting,Accounting,100
35099,MSA Accounting,Accounting,100
35100,MSA Accounting,Accounting,100
35101,MSA Accounting,Accounting,100
35102,MSA Accounting,Accounting,100
35103,MSA Accounting,Accounting,100
35104,MSA Accounting,Accounting,100
35105,MSA Accounting,Accounting,100
35106,MSA Accounting,Accounting,100
35107,MSA Accounting,Accounting,100
35108,MSA Accounting,Accounting,100
35109,MSA Accounting,Accounting,100
35110,MSA Accounting,Accounting,100
35111,MSA Accounting,Accounting,100
35112,MSA Accounting,Accounting,100
35113,MSA Accounting,Accounting,100
35114,MSA Accounting,Accounting,100
35115,MSA Accounting,Accounting,100
35116,MSA Accounting,Accounting,100
35117,MSA Accounting,Accounting,100
35118,MSA Accounting,Accounting,100
35119,MSA Accounting,Accounting,100
35120,MSA Accounting,Accounting,100
35121,MSA Accounting,Accounting,100
35122,MSA Accounting,Accounting,100
35123,MSA Accounting,Accounting,100
35124,MSA Accounting,Accounting,100
35125,MSA Accounting,Accounting,100
35126,MSA Accounting,Accounting,100
35127,MSA Accounting,Accounting,100
35128,MSA Accounting,Accounting,100
35129,MSA Accounting,Accounting,100
35130,MSA Accounting,Accounting,100
35131,MSA Accounting,Accounting,100
35132,MSA Accounting,Accounting,100
35133,MSA Accounting,Accounting,100
35134,MSA Accounting,Accounting,100
35135,MSA Accounting,Accounting,100
35136,MSA Accounting,Accounting,100
35137,MSA Accounting,Accounting,100
35138,MSA Accounting,Accounting,100
35139,MSA Accounting,Accounting,100
35140,MSA Accounting,Accounting,100
35141,MSA Accounting,Accounting,100
35142,MSA Accounting,Accounting,100
35143,MSA Accounting,Accounting,100
35144,MSA Accounting,Accounting,100
35145,MSA Accounting,Accounting,100
35146,MSA Accounting,Accounting,100
35147,MSA Accounting,Accounting,100
35148,MSA Accounting,Accounting,100
35149,MSA Accounting,Accounting,100
35150,MSA Accounting,Accounting,100
35151,MSA Accounting,Accounting,100
35152,MSA Accounting,Accounting,100
35153,MSA Accounting,Accounting,100
35154,MSA Accounting,Accounting,100
35155,MSA Accounting,Accounting,100
35156,MSA Accounting,Accounting,100
35157,MSA Accounting,Accounting,100
35158,MSA Accounting,Accounting,100
35159,MSA Accounting,Accounting,100
35160,MSA Accounting,Accounting,100
35161,MSA Accounting,Accounting,100
35162,MSA Accounting,Accounting,100
35163,MSA Accounting,Accounting,100
35164,MSA Accounting,Accounting,100
35165,MSA Accounting,Accounting,100
35166,MSA Accounting,Accounting,100
35167,MSA Accounting,Accounting,100
35168,MSA Accounting,Accounting,100
35169,MSA Accounting,Accounting,100
35170,MSA Accounting,Accounting,100
35171,MSA Accounting,Accounting,100
35172,MSA Accounting,Accounting,100
35173,MSA Accounting,Accounting,100
35174,MSA Accounting,Accounting,100
35175,MSA Accounting,Accounting,100
35176,MSA Accounting,Accounting,100
35177,MSA Accounting,Accounting,100
35178,MSA Accounting,Accounting,100
35179,MSA Accounting,Accounting,100
35180,MSA Accounting,Accounting,100
35181,MSA Accounting,Accounting,100
35182,MSA Accounting,Accounting,100
35183,MSA Accounting,Accounting,100
35184,MSA Accounting,Accounting,100
35185,MSA Accounting,Accounting,100
35186,MSA Accounting,Accounting,100
35187,MSA Accounting,Accounting,100
35188,MSA Accounting,Accounting,100
35189,MSA Accounting,Accounting,100
35190,MSA Accounting,Accounting,100
35191,MSA Accounting,Accounting,100
35192,MSA Accounting,Accounting,100
35193,MSA Accounting,Accounting,100
35194,MSA Accounting,Accounting,100
35195,MSA Accounting,Accounting,100
35196,MSc  Economics,Economics,100
35197,MSc  Economics,Economics,100
35198,MSc  Economics,Economics,100
35199,MSc  Economics,Economics,100
35200,MSc  Economics,Economics,100
35201,MSc  Economics,Economics,100
35202,MSc  Economics,Economics,100
35203,MSc  Economics,Economics,100
35204,MSc  Economics,Economics,100
35205,MSc  Economics,Economics,100
35206,MSc  Economics,Economics,100
35207,MSc  Economics,Economics,100
35208,MSc  Economics,Economics,100
35209,MSc  Economics,Economics,100
35210,MSc  Economics,Economics,100
35211,MSc  Economics,Economics,100
35212,MSc  Economics,Economics,100
35213,MSc  Economics,Economics,100
35214,MSc  Economics,Economics,100
35215,MSc  Economics,Economics,100
35216,MSc  Economics,Economics,100
35217,MSc  Economics,Economics,100
35218,MSc  Economics,Economics,100
35219,MSc  Economics,Economics,100
35220,MSc  Economics,Economics,100
35221,MSc  Economics,Economics,100
35222,MSc  Economics,Economics,100
35223,MSc  Economics,Economics,100
35224,MSc  Economics,Economics,100
35225,MSc  Economics,Economics,100
35226,MSc  Economics,Economics,100
35227,MSc  Economics,Economics,100
35228,MSc  Economics,Economics,100
35229,MSc  Economics,Economics,100
35230,MSc  Economics,Economics,100
35231,MSc  Economics,Economics,100
35232,MSc  Economics,Economics,100
35233,MSc  Economics,Economics,100
35234,MSc  Economics,Economics,100
35235,MSc  Economics,Economics,100
35236,MSc  Economics,Economics,100
35237,MSc  Economics,Economics,100
35238,MSc  Economics,Economics,100
35239,MSc  Economics,Economics,100
35240,MSc  Economics,Economics,100
35241,MSc  Economics,Economics,100
35242,MSc  Economics,Economics,100
35243,MSc  Economics,Economics,100
35244,MSc  Economics,Economics,100
35245,MSc  Economics,Economics,100
35246,MSc  Economics,Economics,100
35247,MSc  Economics,Economics,100
35248,MSc  Economics,Economics,100
35249,MSc  Economics,Economics,100
35250,MSc  Economics,Economics,100
35251,MSc  Economics,Economics,100
35252,MSc  Economics,Economics,100
35253,MSc  Economics,Economics,100
35254,MSc  Economics,Economics,100
35255,MSc  Economics,Economics,100
35256,MSc  Economics,Economics,100
35257,MSc  Economics,Economics,100
35258,MSc  Economics,Economics,100
35259,MSc  Economics,Economics,100
35260,MSc  Economics,Economics,100
35261,MSc  Economics,Economics,100
35262,MSc  Economics,Economics,100
35263,MSc  Economics,Economics,100
35264,MSc  Economics,Economics,100
35265,MSc  Economics,Economics,100
35266,MSc  Economics,Economics,100
35267,MSc  Economics,Economics,100
35268,MSc  Economics,Economics,100
35269,MSc  Economics,Economics,100
35270,MSc  Economics,Economics,100
35271,MSc  Economics,Economics,100
35272,MSc  Economics,Economics,100
35273,MSc  Economics,Economics,100
35274,MSc  Economics,Economics,100
35275,MSc  Economics,Economics,100
35276,MSc  Economics,Economics,100
35277,MSc  Economics,Economics,100
35278,MSc  Economics,Economics,100
35279,MSc  Economics,Economics,100
35280,MSc  Economics,Economics,100
35281,MSc  Economics,Economics,100
35282,MSc  Economics,Economics,100
35283,MSc  Economics,Economics,100
35284,MSc  Economics,Economics,100
35285,MSc  Economics,Economics,100
35286,MSc  Economics,Economics,100
35287,MSc  Economics,Economics,100
35288,MSc  Economics,Economics,100
35289,MSc  Economics,Economics,100
35290,MSc  Economics,Economics,100
35291,MSc  Economics,Economics,100
35292,MSc  Economics,Economics,100
35293,MSc  Economics,Economics,100
35294,MSc  Economics,Economics,100
35295,MSc  Economics,Economics,100
35296,MSc  Economics,Economics,100
35297,MSc  Economics,Economics,100
35298,MSc  Economics,Economics,100
35299,MSc  Economics,Economics,100
35300,MSc  Economics,Economics,100
35301,MSc  Economics,Economics,100
35302,MSc  Economics,Economics,100
35303,MSc  Economics,Economics,100
35304,MSc  Economics,Economics,100
35305,MSc  Economics,Economics,100
35306,MSc  Economics,Economics,100
35307,MSc  Economics,Economics,100
35308,MSc  Economics,Economics,100
35309,MSc  Economics,Economics,100
35310,MSc  Economics,Economics,100
35311,MSc  Economics,Economics,100
35312,MSc  Economics,Economics,100
35313,MSc  Economics,Economics,100
35314,MSc  Economics,Economics,100
35315,MSc  Economics,Economics,100
35316,MSc  Economics,Economics,100
35317,MSc  Economics,Economics,100
35318,MSc  Economics,Economics,100
35319,MSc  Economics,Economics,100
35320,MSc  Economics,Economics,100
35321,MSc  Economics,Economics,100
35322,MSc  Economics,Economics,100
35323,MSc  Economics,Economics,100
35324,MSc  Economics,Economics,100
35325,MSc  Economics,Economics,100
35326,MSc  Economics,Economics,100
35327,MSc  Economics,Economics,100
35328,MSc  Economics,Economics,100
35329,MSc  Economics,Economics,100
35330,MSc  Economics,Economics,100
35331,MSc  Economics,Economics,100
35332,MSc  Economics,Economics,100
35333,MSc  Economics,Economics,100
35334,MSc  Economics,Economics,100
35335,MSc  Economics,Economics,100
35336,MSc  Economics,Economics,100
35337,MSc  Economics,Economics,100
35338,MSc  Economics,Economics,100
35339,MSc  Economics,Economics,100
35340,MSc  Economics,Economics,100
35341,MSc  Economics,Economics,100
35342,MSc  Economics,Economics,100
35343,MSc  Economics,Economics,100
35344,MSc  Economics,Economics,100
35345,MSc  Economics,Economics,100
35346,MSc  Economics,Economics,100
35347,MSc  Economics,Economics,100
35348,MSc  Economics,Economics,100
35349,MSc  Economics,Economics,100
35350,MSc  Economics,Economics,100
35351,MSc  Economics,Economics,100
35352,MSc  Economics,Economics,100
35353,MSc  Economics,Economics,100
35354,MSc  Economics,Economics,100
35355,MSc  Economics,Economics,100
35356,MSc  Economics,Economics,100
35357,MSc  Economics,Economics,100
35358,MSc  Economics,Economics,100
35359,MSc  Economics,Economics,100
35360,MSc  Economics,Economics,100
35361,MSc  Economics,Economics,100
35362,MSc  Economics,Economics,100
35363,MSc  Economics,Economics,100
35364,MSc  Economics,Economics,100
35365,MSc  Economics,Economics,100
35366,MSc  Economics,Economics,100
35367,MSc  Economics,Economics,100
35368,MSc  Economics,Economics,100
35369,MSc  Economics,Economics,100
35370,MSc  Economics,Economics,100
35371,MSc  Economics,Economics,100
35372,MSc  Economics,Economics,100
35373,MSc  Economics,Economics,100
35374,MSc  Economics,Economics,100
35375,MSc  Economics,Economics,100
35376,MSc  Economics,Economics,100
35377,MSc  Economics,Economics,100
35378,MSc  Economics,Economics,100
35379,MSc  Economics,Economics,100
35380,MSc  Economics,Economics,100
35381,MSc  Economics,Economics,100
35382,MSc  Economics,Economics,100
35383,MSc  Economics,Economics,100
35384,MSc  Economics,Economics,100
35385,MSc  Economics,Economics,100
35386,MSc  Economics,Economics,100
35387,MSc  Economics,Economics,100
35388,MSc  Economics,Economics,100
35389,MSc  Economics,Economics,100
35390,MSc  Economics,Economics,100
35391,MSc  Economics,Economics,100
35392,MSc  Economics,Economics,100
35393,MSc  Economics,Economics,100
35394,MSc  Economics,Economics,100
35395,MSc  Economics,Economics,100
35396,MSc  Economics,Economics,100
35397,MSc  Economics,Economics,100
35398,MSc  Economics,Economics,100
35399,MSc  Economics,Economics,100
35400,MSc  Economics,Economics,100
35401,MSc  Economics,Economics,100
35402,MSc  Economics,Economics,100
35403,MSc  Economics,Economics,100
35404,MSc  Economics,Economics,100
35405,MSc  Economics,Economics,100
35406,MSc  Economics,Economics,100
35407,MSc  Management,Management,100
35408,MSc  Management,Management,100
35409,MSc  Management,Management,100
35410,MSc  Management,Management,100
35411,MSc  Management,Management,100
35412,MSc  Management,Management,100
35413,MSc  Management,Management,100
35414,MSc  Management,Management,100
35415,MSc  Management,Management,100
35416,MSc  Management,Management,100
35417,MSc  Management,Management,100
35418,MSc  Management,Management,100
35419,MSc  Management,Management,100
35420,MSc  Management,Management,100
35421,MSc  Management,Management,100
35422,MSc  Management,Management,100
35423,MSc  Management,Management,100
35424,MSc  Management,Management,100
35425,MSc  Management,Management,100
35426,MSc  Management,Management,100
35427,MSc  Management,Management,100
35428,MSc  Management,Management,100
35429,MSc  Management,Management,100
35430,MSc  Management,Management,100
35431,MSc  Management,Management,100
35432,MSc  Management,Management,100
35433,MSc  Management,Management,100
35434,MSc  Management,Management,100
35435,MSc  Management,Management,100
35436,MSc  Management,Management,100
35437,MSc  Management,Management,100
35438,MSc  Management,Management,100
35439,MSc  Management,Management,100
35440,MSc  Management,Management,100
35441,MSc  Management,Management,100
35442,MSc  Management,Management,100
35443,MSc  Management,Management,100
35444,MSc  Management,Management,100
35445,MSc  Management,Management,100
35446,MSc  Management,Management,100
35447,MSc  Management,Management,100
35448,MSc  Management,Management,100
35449,MSc  Management,Management,100
35450,MSc  Management,Management,100
35451,MSc  Management,Management,100
35452,MSc  Management,Management,100
35453,MSc  Management,Management,100
35454,MSc  Management,Management,100
35455,MSc  Management,Management,100
35456,MSc  Management,Management,100
35457,MSc  Management,Management,100
35458,MSc  Management,Management,100
35459,MSc  Management,Management,100
35460,MSc  Management,Management,100
35461,MSc  Management,Management,100
35462,MSc  Management,Management,100
35463,MSc  Management,Management,100
35464,MSc  Management,Management,100
35465,MSc  Management,Management,100
35466,MSc  Management,Management,100
35467,MSc  Management,Management,100
35468,MSc  Management,Management,100
35469,MSc  Management,Management,100
35470,MSc  Management,Management,100
35471,MSc  Management,Management,100
35472,MSc  Management,Management,100
35473,MSc  Management,Management,100
35474,MSc  Management,Management,100
35475,MSc  Management,Management,100
35476,MSc  Management,Management,100
35477,MSc  Management,Management,100
35478,MSc  Management,Management,100
35479,MSc  Management,Management,100
35480,MSc  Management,Management,100
35481,MSc  Management,Management,100
35482,MSc  Management,Management,100
35483,MSc  Management,Management,100
35484,MSc  Management,Management,100
35485,MSc  Management,Management,100
35486,MSc  Management,Management,100
35487,MSc  Management,Management,100
35488,MSc  Management,Management,100
35489,MSc  Management,Management,100
35490,MSc  Management,Management,100
35491,MSc  Management,Management,100
35492,MSc  Management,Management,100
35493,MSc  Management,Management,100
35494,MSc  Management,Management,100
35495,MSc  Management,Management,100
35496,MSc  Management,Management,100
35497,MSc  Management,Management,100
35498,MSc  Management,Management,100
